t,g,f,prop
667,2.05713030103274,40,0.00021973192704900023
667,2.05713030103274,41,0.0
667,2.05713030103274,42,0.00021973192704900023
667,2.05713030103274,43,0.0
667,2.05713030103274,44,0.00021973192704900023
667,2.05713030103274,45,0.0
667,2.05713030103274,46,0.0
667,2.05713030103274,47,0.00021973192704900023
667,2.05713030103274,48,0.00021973192704900023
667,2.05713030103274,49,0.0
667,2.05713030103274,50,0.0
667,2.05713030103274,51,0.0
667,2.05713030103274,52,0.0
667,2.05713030103274,53,0.0
667,2.05713030103274,54,0.0
667,2.05713030103274,55,0.0
667,2.05713030103274,56,0.0
667,2.05713030103274,57,0.0
667,2.05713030103274,58,0.00021973192704900023
667,2.05713030103274,59,0.0
667,2.05713030103274,60,0.00021973192704900023
668,2.057350032959789,0,0.47637881784223246
668,2.057350032959789,1,0.17710393320149417
668,2.057350032959789,2,0.0971215117556581
668,2.057350032959789,3,0.06438145462535706
668,2.057350032959789,4,0.044166117336849046
668,2.057350032959789,5,0.03120193364095803
668,2.057350032959789,6,0.025269171610635025
668,2.057350032959789,7,0.01999560536145902
668,2.057350032959789,8,0.01076686442540101
668,2.057350032959789,9,0.01054713249835201
668,2.057350032959789,10,0.007910349373764008
668,2.057350032959789,11,0.005713030103274006
668,2.057350032959789,12,0.004614370468029005
668,2.057350032959789,13,0.0035157108327840037
668,2.057350032959789,14,0.0030762469786860033
668,2.057350032959789,15,0.0026367831245880024
668,2.057350032959789,16,0.0035157108327840037
668,2.057350032959789,17,0.0015381234893430016
668,2.057350032959789,18,0.0008789277081960009
668,2.057350032959789,19,0.0013183915622940012
668,2.057350032959789,20,0.0006591957811470006
668,2.057350032959789,21,0.001098659635245001
668,2.057350032959789,22,0.001098659635245001
668,2.057350032959789,23,0.001098659635245001
668,2.057350032959789,24,0.0008789277081960009
668,2.057350032959789,25,0.0
668,2.057350032959789,26,0.001098659635245001
668,2.057350032959789,27,0.0
668,2.057350032959789,28,0.00021973192704900023
668,2.057350032959789,29,0.00021973192704900023
668,2.057350032959789,30,0.0
668,2.057350032959789,31,0.0
668,2.057350032959789,32,0.0
668,2.057350032959789,33,0.0
668,2.057350032959789,34,0.00021973192704900023
668,2.057350032959789,35,0.0
668,2.057350032959789,36,0.0
668,2.057350032959789,37,0.0
668,2.057350032959789,38,0.0
668,2.057350032959789,39,0.00021973192704900023
668,2.057350032959789,40,0.00021973192704900023
668,2.057350032959789,41,0.0
668,2.057350032959789,42,0.00021973192704900023
668,2.057350032959789,43,0.0
668,2.057350032959789,44,0.00021973192704900023
668,2.057350032959789,45,0.0
668,2.057350032959789,46,0.0
668,2.057350032959789,47,0.0
668,2.057350032959789,48,0.00043946385409800046
668,2.057350032959789,49,0.0
668,2.057350032959789,50,0.0
668,2.057350032959789,51,0.0
668,2.057350032959789,52,0.0
668,2.057350032959789,53,0.0
668,2.057350032959789,54,0.0
668,2.057350032959789,55,0.0
668,2.057350032959789,56,0.0
668,2.057350032959789,57,0.0
668,2.057350032959789,58,0.00021973192704900023
668,2.057350032959789,59,0.0
668,2.057350032959789,60,0.00021973192704900023
669,2.057350032959789,0,0.47637881784223246
669,2.057350032959789,1,0.17710393320149417
669,2.057350032959789,2,0.0971215117556581
669,2.057350032959789,3,0.06438145462535706
669,2.057350032959789,4,0.044166117336849046
669,2.057350032959789,5,0.03120193364095803
669,2.057350032959789,6,0.025269171610635025
669,2.057350032959789,7,0.01999560536145902
669,2.057350032959789,8,0.01076686442540101
669,2.057350032959789,9,0.01054713249835201
669,2.057350032959789,10,0.007910349373764008
669,2.057350032959789,11,0.005713030103274006
669,2.057350032959789,12,0.004614370468029005
669,2.057350032959789,13,0.0035157108327840037
669,2.057350032959789,14,0.0030762469786860033
669,2.057350032959789,15,0.0026367831245880024
669,2.057350032959789,16,0.0035157108327840037
669,2.057350032959789,17,0.0015381234893430016
669,2.057350032959789,18,0.0008789277081960009
669,2.057350032959789,19,0.0013183915622940012
669,2.057350032959789,20,0.0006591957811470006
669,2.057350032959789,21,0.001098659635245001
669,2.057350032959789,22,0.001098659635245001
669,2.057350032959789,23,0.001098659635245001
669,2.057350032959789,24,0.0008789277081960009
669,2.057350032959789,25,0.0
669,2.057350032959789,26,0.001098659635245001
669,2.057350032959789,27,0.0
669,2.057350032959789,28,0.00021973192704900023
669,2.057350032959789,29,0.00021973192704900023
669,2.057350032959789,30,0.0
669,2.057350032959789,31,0.0
669,2.057350032959789,32,0.0
669,2.057350032959789,33,0.0
669,2.057350032959789,34,0.00021973192704900023
669,2.057350032959789,35,0.0
669,2.057350032959789,36,0.0
669,2.057350032959789,37,0.0
669,2.057350032959789,38,0.0
669,2.057350032959789,39,0.00021973192704900023
669,2.057350032959789,40,0.00021973192704900023
669,2.057350032959789,41,0.0
669,2.057350032959789,42,0.00021973192704900023
669,2.057350032959789,43,0.0
669,2.057350032959789,44,0.00021973192704900023
669,2.057350032959789,45,0.0
669,2.057350032959789,46,0.0
669,2.057350032959789,47,0.0
669,2.057350032959789,48,0.00043946385409800046
669,2.057350032959789,49,0.0
669,2.057350032959789,50,0.0
669,2.057350032959789,51,0.0
669,2.057350032959789,52,0.0
669,2.057350032959789,53,0.0
669,2.057350032959789,54,0.0
669,2.057350032959789,55,0.0
669,2.057350032959789,56,0.0
669,2.057350032959789,57,0.0
669,2.057350032959789,58,0.00021973192704900023
669,2.057350032959789,59,0.0
669,2.057350032959789,60,0.00021973192704900023
670,2.059547352230279,0,0.47615908591518347
670,2.059547352230279,1,0.17732366512854317
670,2.059547352230279,2,0.0971215117556581
670,2.059547352230279,3,0.06438145462535706
670,2.059547352230279,4,0.043946385409800046
670,2.059547352230279,5,0.03076246978686003
670,2.059547352230279,6,0.025488903537684026
670,2.059547352230279,7,0.02043506921555702
670,2.059547352230279,8,0.01076686442540101
670,2.059547352230279,9,0.01054713249835201
670,2.059547352230279,10,0.007910349373764008
670,2.059547352230279,11,0.005713030103274006
670,2.059547352230279,12,0.004614370468029005
670,2.059547352230279,13,0.0035157108327840037
670,2.059547352230279,14,0.0030762469786860033
670,2.059547352230279,15,0.0026367831245880024
670,2.059547352230279,16,0.0035157108327840037
670,2.059547352230279,17,0.0015381234893430016
670,2.059547352230279,18,0.0008789277081960009
670,2.059547352230279,19,0.0013183915622940012
670,2.059547352230279,20,0.0006591957811470006
670,2.059547352230279,21,0.001098659635245001
670,2.059547352230279,22,0.001098659635245001
670,2.059547352230279,23,0.001098659635245001
670,2.059547352230279,24,0.0008789277081960009
670,2.059547352230279,25,0.0
670,2.059547352230279,26,0.0008789277081960009
670,2.059547352230279,27,0.00021973192704900023
670,2.059547352230279,28,0.00021973192704900023
670,2.059547352230279,29,0.0
670,2.059547352230279,30,0.00021973192704900023
670,2.059547352230279,31,0.0
670,2.059547352230279,32,0.0
670,2.059547352230279,33,0.0
670,2.059547352230279,34,0.00021973192704900023
670,2.059547352230279,35,0.0
670,2.059547352230279,36,0.0
670,2.059547352230279,37,0.0
670,2.059547352230279,38,0.0
670,2.059547352230279,39,0.00021973192704900023
670,2.059547352230279,40,0.00021973192704900023
670,2.059547352230279,41,0.0
670,2.059547352230279,42,0.00021973192704900023
670,2.059547352230279,43,0.0
670,2.059547352230279,44,0.00021973192704900023
670,2.059547352230279,45,0.0
670,2.059547352230279,46,0.0
670,2.059547352230279,47,0.0
670,2.059547352230279,48,0.00021973192704900023
670,2.059547352230279,49,0.00021973192704900023
670,2.059547352230279,50,0.0
670,2.059547352230279,51,0.0
670,2.059547352230279,52,0.0
670,2.059547352230279,53,0.0
670,2.059547352230279,54,0.0
670,2.059547352230279,55,0.0
670,2.059547352230279,56,0.0
670,2.059547352230279,57,0.0
670,2.059547352230279,58,0.00021973192704900023
670,2.059547352230279,59,0.0
670,2.059547352230279,60,0.00021973192704900023
671,2.065260382333553,0,0.4759393539881345
671,2.065260382333553,1,0.17688420127444518
671,2.065260382333553,2,0.09690177982860909
671,2.065260382333553,3,0.06416172269830807
671,2.065260382333553,4,0.04460558119094704
671,2.065260382333553,5,0.03098220171390903
671,2.065260382333553,6,0.025488903537684026
671,2.065260382333553,7,0.02043506921555702
671,2.065260382333553,8,0.01076686442540101
671,2.065260382333553,9,0.01054713249835201
671,2.065260382333553,10,0.007690617446715007
671,2.065260382333553,11,0.0061524939573720065
671,2.065260382333553,12,0.004614370468029005
671,2.065260382333553,13,0.0035157108327840037
671,2.065260382333553,14,0.0030762469786860033
671,2.065260382333553,15,0.0026367831245880024
671,2.065260382333553,16,0.0035157108327840037
671,2.065260382333553,17,0.0013183915622940012
671,2.065260382333553,18,0.001098659635245001
671,2.065260382333553,19,0.001098659635245001
671,2.065260382333553,20,0.0008789277081960009
671,2.065260382333553,21,0.001098659635245001
671,2.065260382333553,22,0.001098659635245001
671,2.065260382333553,23,0.0008789277081960009
671,2.065260382333553,24,0.001098659635245001
671,2.065260382333553,25,0.0
671,2.065260382333553,26,0.0006591957811470006
671,2.065260382333553,27,0.00043946385409800046
671,2.065260382333553,28,0.00021973192704900023
671,2.065260382333553,29,0.0
671,2.065260382333553,30,0.00021973192704900023
671,2.065260382333553,31,0.0
671,2.065260382333553,32,0.0
671,2.065260382333553,33,0.0
671,2.065260382333553,34,0.00021973192704900023
671,2.065260382333553,35,0.0
671,2.065260382333553,36,0.0
671,2.065260382333553,37,0.0
671,2.065260382333553,38,0.0
671,2.065260382333553,39,0.00021973192704900023
671,2.065260382333553,40,0.00021973192704900023
671,2.065260382333553,41,0.0
671,2.065260382333553,42,0.00021973192704900023
671,2.065260382333553,43,0.0
671,2.065260382333553,44,0.00021973192704900023
671,2.065260382333553,45,0.0
671,2.065260382333553,46,0.0
671,2.065260382333553,47,0.0
671,2.065260382333553,48,0.00021973192704900023
671,2.065260382333553,49,0.00021973192704900023
671,2.065260382333553,50,0.0
671,2.065260382333553,51,0.0
671,2.065260382333553,52,0.0
671,2.065260382333553,53,0.0
671,2.065260382333553,54,0.0
671,2.065260382333553,55,0.0
671,2.065260382333553,56,0.0
671,2.065260382333553,57,0.0
671,2.065260382333553,58,0.00021973192704900023
671,2.065260382333553,59,0.0
671,2.065260382333553,60,0.00021973192704900023
672,2.066139310041749,0,0.4759393539881345
672,2.066139310041749,1,0.17688420127444518
672,2.066139310041749,2,0.0966820479015601
672,2.066139310041749,3,0.06438145462535706
672,2.066139310041749,4,0.04460558119094704
672,2.066139310041749,5,0.03098220171390903
672,2.066139310041749,6,0.025488903537684026
672,2.066139310041749,7,0.02043506921555702
672,2.066139310041749,8,0.01076686442540101
672,2.066139310041749,9,0.01032740057130301
672,2.066139310041749,10,0.007910349373764008
672,2.066139310041749,11,0.0061524939573720065
672,2.066139310041749,12,0.004614370468029005
672,2.066139310041749,13,0.0035157108327840037
672,2.066139310041749,14,0.0030762469786860033
672,2.066139310041749,15,0.0026367831245880024
672,2.066139310041749,16,0.0030762469786860033
672,2.066139310041749,17,0.0017578554163920018
672,2.066139310041749,18,0.001098659635245001
672,2.066139310041749,19,0.001098659635245001
672,2.066139310041749,20,0.0008789277081960009
672,2.066139310041749,21,0.001098659635245001
672,2.066139310041749,22,0.001098659635245001
672,2.066139310041749,23,0.0008789277081960009
672,2.066139310041749,24,0.001098659635245001
672,2.066139310041749,25,0.0
672,2.066139310041749,26,0.0006591957811470006
672,2.066139310041749,27,0.00043946385409800046
672,2.066139310041749,28,0.00021973192704900023
672,2.066139310041749,29,0.0
672,2.066139310041749,30,0.00021973192704900023
672,2.066139310041749,31,0.0
672,2.066139310041749,32,0.0
672,2.066139310041749,33,0.0
672,2.066139310041749,34,0.00021973192704900023
672,2.066139310041749,35,0.0
672,2.066139310041749,36,0.0
672,2.066139310041749,37,0.0
672,2.066139310041749,38,0.0
672,2.066139310041749,39,0.00021973192704900023
672,2.066139310041749,40,0.00021973192704900023
672,2.066139310041749,41,0.0
672,2.066139310041749,42,0.00021973192704900023
672,2.066139310041749,43,0.0
672,2.066139310041749,44,0.00021973192704900023
672,2.066139310041749,45,0.0
672,2.066139310041749,46,0.0
672,2.066139310041749,47,0.0
672,2.066139310041749,48,0.00021973192704900023
672,2.066139310041749,49,0.00021973192704900023
672,2.066139310041749,50,0.0
672,2.066139310041749,51,0.0
672,2.066139310041749,52,0.0
672,2.066139310041749,53,0.0
672,2.066139310041749,54,0.0
672,2.066139310041749,55,0.0
672,2.066139310041749,56,0.0
672,2.066139310041749,57,0.0
672,2.066139310041749,58,0.00021973192704900023
672,2.066139310041749,59,0.0
672,2.066139310041749,60,0.00021973192704900023
673,2.066139310041749,0,0.4759393539881345
673,2.066139310041749,1,0.17688420127444518
673,2.066139310041749,2,0.0966820479015601
673,2.066139310041749,3,0.06438145462535706
673,2.066139310041749,4,0.04460558119094704
673,2.066139310041749,5,0.03098220171390903
673,2.066139310041749,6,0.025488903537684026
673,2.066139310041749,7,0.02043506921555702
673,2.066139310041749,8,0.01076686442540101
673,2.066139310041749,9,0.01032740057130301
673,2.066139310041749,10,0.007910349373764008
673,2.066139310041749,11,0.0061524939573720065
673,2.066139310041749,12,0.004614370468029005
673,2.066139310041749,13,0.0035157108327840037
673,2.066139310041749,14,0.0030762469786860033
673,2.066139310041749,15,0.0026367831245880024
673,2.066139310041749,16,0.0030762469786860033
673,2.066139310041749,17,0.0017578554163920018
673,2.066139310041749,18,0.001098659635245001
673,2.066139310041749,19,0.001098659635245001
673,2.066139310041749,20,0.0008789277081960009
673,2.066139310041749,21,0.001098659635245001
673,2.066139310041749,22,0.001098659635245001
673,2.066139310041749,23,0.0008789277081960009
673,2.066139310041749,24,0.001098659635245001
673,2.066139310041749,25,0.0
673,2.066139310041749,26,0.0006591957811470006
673,2.066139310041749,27,0.00043946385409800046
673,2.066139310041749,28,0.00021973192704900023
673,2.066139310041749,29,0.0
673,2.066139310041749,30,0.00021973192704900023
673,2.066139310041749,31,0.0
673,2.066139310041749,32,0.0
673,2.066139310041749,33,0.0
673,2.066139310041749,34,0.00021973192704900023
673,2.066139310041749,35,0.0
673,2.066139310041749,36,0.0
673,2.066139310041749,37,0.0
673,2.066139310041749,38,0.0
673,2.066139310041749,39,0.00021973192704900023
673,2.066139310041749,40,0.00021973192704900023
673,2.066139310041749,41,0.0
673,2.066139310041749,42,0.00021973192704900023
673,2.066139310041749,43,0.0
673,2.066139310041749,44,0.00021973192704900023
673,2.066139310041749,45,0.0
673,2.066139310041749,46,0.0
673,2.066139310041749,47,0.0
673,2.066139310041749,48,0.00021973192704900023
673,2.066139310041749,49,0.00021973192704900023
673,2.066139310041749,50,0.0
673,2.066139310041749,51,0.0
673,2.066139310041749,52,0.0
673,2.066139310041749,53,0.0
673,2.066139310041749,54,0.0
673,2.066139310041749,55,0.0
673,2.066139310041749,56,0.0
673,2.066139310041749,57,0.0
673,2.066139310041749,58,0.00021973192704900023
673,2.066139310041749,59,0.0
673,2.066139310041749,60,0.00021973192704900023
674,2.078883761810591,0,0.4730828389364975
674,2.078883761810591,1,0.17820259283673917
674,2.078883761810591,2,0.0962425840474621
674,2.078883761810591,3,0.06504065040650407
674,2.078883761810591,4,0.04504504504504504
674,2.078883761810591,5,0.03120193364095803
674,2.078883761810591,6,0.025488903537684026
674,2.078883761810591,7,0.020874533069655022
674,2.078883761810591,8,0.01076686442540101
674,2.078883761810591,9,0.00966820479015601
674,2.078883761810591,10,0.008569545154911009
674,2.078883761810591,11,0.0061524939573720065
674,2.078883761810591,12,0.004394638540980004
674,2.078883761810591,13,0.003955174686882004
674,2.078883761810591,14,0.0030762469786860033
674,2.078883761810591,15,0.0026367831245880024
674,2.078883761810591,16,0.002856515051637003
674,2.078883761810591,17,0.001977587343441002
674,2.078883761810591,18,0.001098659635245001
674,2.078883761810591,19,0.001098659635245001
674,2.078883761810591,20,0.0008789277081960009
674,2.078883761810591,21,0.001098659635245001
674,2.078883761810591,22,0.0008789277081960009
674,2.078883761810591,23,0.001098659635245001
674,2.078883761810591,24,0.001098659635245001
674,2.078883761810591,25,0.0
674,2.078883761810591,26,0.0006591957811470006
674,2.078883761810591,27,0.00043946385409800046
674,2.078883761810591,28,0.00021973192704900023
674,2.078883761810591,29,0.0
674,2.078883761810591,30,0.00021973192704900023
674,2.078883761810591,31,0.0
674,2.078883761810591,32,0.0
674,2.078883761810591,33,0.0
674,2.078883761810591,34,0.00021973192704900023
674,2.078883761810591,35,0.0
674,2.078883761810591,36,0.0
674,2.078883761810591,37,0.0
674,2.078883761810591,38,0.0
674,2.078883761810591,39,0.00021973192704900023
674,2.078883761810591,40,0.0
674,2.078883761810591,41,0.00021973192704900023
674,2.078883761810591,42,0.00021973192704900023
674,2.078883761810591,43,0.0
674,2.078883761810591,44,0.00021973192704900023
674,2.078883761810591,45,0.0
674,2.078883761810591,46,0.0
674,2.078883761810591,47,0.0
674,2.078883761810591,48,0.00021973192704900023
674,2.078883761810591,49,0.00021973192704900023
674,2.078883761810591,50,0.0
674,2.078883761810591,51,0.0
674,2.078883761810591,52,0.0
674,2.078883761810591,53,0.0
674,2.078883761810591,54,0.0
674,2.078883761810591,55,0.0
674,2.078883761810591,56,0.0
674,2.078883761810591,57,0.0
674,2.078883761810591,58,0.00021973192704900023
674,2.078883761810591,59,0.0
674,2.078883761810591,60,0.00021973192704900023
675,2.084816523840914,0,0.47286310700944845
675,2.084816523840914,1,0.17842232476378816
675,2.084816523840914,2,0.0958031201933641
675,2.084816523840914,3,0.06438145462535706
675,2.084816523840914,4,0.045484508899143045
675,2.084816523840914,5,0.03164139749505603
675,2.084816523840914,6,0.025708635464733027
675,2.084816523840914,7,0.02043506921555702
675,2.084816523840914,8,0.01076686442540101
675,2.084816523840914,9,0.00966820479015601
675,2.084816523840914,10,0.008789277081960008
675,2.084816523840914,11,0.0063722258844210065
675,2.084816523840914,12,0.004174906613931004
675,2.084816523840914,13,0.003955174686882004
675,2.084816523840914,14,0.0030762469786860033
675,2.084816523840914,15,0.0026367831245880024
675,2.084816523840914,16,0.0030762469786860033
675,2.084816523840914,17,0.0017578554163920018
675,2.084816523840914,18,0.001098659635245001
675,2.084816523840914,19,0.0013183915622940012
675,2.084816523840914,20,0.0006591957811470006
675,2.084816523840914,21,0.0013183915622940012
675,2.084816523840914,22,0.0008789277081960009
675,2.084816523840914,23,0.0008789277081960009
675,2.084816523840914,24,0.0013183915622940012
675,2.084816523840914,25,0.0
675,2.084816523840914,26,0.0006591957811470006
675,2.084816523840914,27,0.00043946385409800046
675,2.084816523840914,28,0.00021973192704900023
675,2.084816523840914,29,0.0
675,2.084816523840914,30,0.00021973192704900023
675,2.084816523840914,31,0.0
675,2.084816523840914,32,0.0
675,2.084816523840914,33,0.0
675,2.084816523840914,34,0.00021973192704900023
675,2.084816523840914,35,0.0
675,2.084816523840914,36,0.0
675,2.084816523840914,37,0.0
675,2.084816523840914,38,0.0
675,2.084816523840914,39,0.00021973192704900023
675,2.084816523840914,40,0.0
675,2.084816523840914,41,0.00021973192704900023
675,2.084816523840914,42,0.00021973192704900023
675,2.084816523840914,43,0.0
675,2.084816523840914,44,0.00021973192704900023
675,2.084816523840914,45,0.0
675,2.084816523840914,46,0.0
675,2.084816523840914,47,0.0
675,2.084816523840914,48,0.00021973192704900023
675,2.084816523840914,49,0.00021973192704900023
675,2.084816523840914,50,0.0
675,2.084816523840914,51,0.0
675,2.084816523840914,52,0.0
675,2.084816523840914,53,0.0
675,2.084816523840914,54,0.0
675,2.084816523840914,55,0.0
675,2.084816523840914,56,0.0
675,2.084816523840914,57,0.0
675,2.084816523840914,58,0.00021973192704900023
675,2.084816523840914,59,0.0
675,2.084816523840914,60,0.00021973192704900023
676,2.0885519666007473,0,0.47220391122830147
676,2.0885519666007473,1,0.1786420566908372
676,2.0885519666007473,2,0.0958031201933641
676,2.0885519666007473,3,0.06460118655240607
676,2.0885519666007473,4,0.045484508899143045
676,2.0885519666007473,5,0.03142166556800703
676,2.0885519666007473,6,0.026148099318831025
676,2.0885519666007473,7,0.01999560536145902
676,2.0885519666007473,8,0.01120632827949901
676,2.0885519666007473,9,0.00966820479015601
676,2.0885519666007473,10,0.008569545154911009
676,2.0885519666007473,11,0.0063722258844210065
676,2.0885519666007473,12,0.004394638540980004
676,2.0885519666007473,13,0.0037354427598330037
676,2.0885519666007473,14,0.0032959789057350032
676,2.0885519666007473,15,0.0026367831245880024
676,2.0885519666007473,16,0.0030762469786860033
676,2.0885519666007473,17,0.0017578554163920018
676,2.0885519666007473,18,0.001098659635245001
676,2.0885519666007473,19,0.0013183915622940012
676,2.0885519666007473,20,0.0006591957811470006
676,2.0885519666007473,21,0.0013183915622940012
676,2.0885519666007473,22,0.0008789277081960009
676,2.0885519666007473,23,0.0008789277081960009
676,2.0885519666007473,24,0.0013183915622940012
676,2.0885519666007473,25,0.0
676,2.0885519666007473,26,0.0006591957811470006
676,2.0885519666007473,27,0.00043946385409800046
676,2.0885519666007473,28,0.00021973192704900023
676,2.0885519666007473,29,0.0
676,2.0885519666007473,30,0.00021973192704900023
676,2.0885519666007473,31,0.0
676,2.0885519666007473,32,0.0
676,2.0885519666007473,33,0.0
676,2.0885519666007473,34,0.00021973192704900023
676,2.0885519666007473,35,0.0
676,2.0885519666007473,36,0.0
676,2.0885519666007473,37,0.0
676,2.0885519666007473,38,0.0
676,2.0885519666007473,39,0.00021973192704900023
676,2.0885519666007473,40,0.0
676,2.0885519666007473,41,0.00021973192704900023
676,2.0885519666007473,42,0.00021973192704900023
676,2.0885519666007473,43,0.0
676,2.0885519666007473,44,0.00021973192704900023
676,2.0885519666007473,45,0.0
676,2.0885519666007473,46,0.0
676,2.0885519666007473,47,0.0
676,2.0885519666007473,48,0.00021973192704900023
676,2.0885519666007473,49,0.00021973192704900023
676,2.0885519666007473,50,0.0
676,2.0885519666007473,51,0.0
676,2.0885519666007473,52,0.0
676,2.0885519666007473,53,0.0
676,2.0885519666007473,54,0.0
676,2.0885519666007473,55,0.0
676,2.0885519666007473,56,0.0
676,2.0885519666007473,57,0.0
676,2.0885519666007473,58,0.0
676,2.0885519666007473,59,0.00021973192704900023
676,2.0885519666007473,60,0.00021973192704900023
677,2.089430894308943,0,0.47220391122830147
677,2.089430894308943,1,0.1786420566908372
677,2.089430894308943,2,0.0958031201933641
677,2.089430894308943,3,0.06438145462535706
677,2.089430894308943,4,0.045704240826192045
677,2.089430894308943,5,0.03142166556800703
677,2.089430894308943,6,0.026148099318831025
677,2.089430894308943,7,0.01999560536145902
677,2.089430894308943,8,0.01120632827949901
677,2.089430894308943,9,0.00966820479015601
677,2.089430894308943,10,0.008349813227862008
677,2.089430894308943,11,0.0063722258844210065
677,2.089430894308943,12,0.004614370468029005
677,2.089430894308943,13,0.0037354427598330037
677,2.089430894308943,14,0.0032959789057350032
677,2.089430894308943,15,0.0026367831245880024
677,2.089430894308943,16,0.0030762469786860033
677,2.089430894308943,17,0.0017578554163920018
677,2.089430894308943,18,0.001098659635245001
677,2.089430894308943,19,0.0013183915622940012
677,2.089430894308943,20,0.0006591957811470006
677,2.089430894308943,21,0.0013183915622940012
677,2.089430894308943,22,0.0008789277081960009
677,2.089430894308943,23,0.0008789277081960009
677,2.089430894308943,24,0.0013183915622940012
677,2.089430894308943,25,0.0
677,2.089430894308943,26,0.0006591957811470006
677,2.089430894308943,27,0.00043946385409800046
677,2.089430894308943,28,0.00021973192704900023
677,2.089430894308943,29,0.0
677,2.089430894308943,30,0.00021973192704900023
677,2.089430894308943,31,0.0
677,2.089430894308943,32,0.0
677,2.089430894308943,33,0.0
677,2.089430894308943,34,0.00021973192704900023
677,2.089430894308943,35,0.0
677,2.089430894308943,36,0.0
677,2.089430894308943,37,0.0
677,2.089430894308943,38,0.0
677,2.089430894308943,39,0.00021973192704900023
677,2.089430894308943,40,0.0
677,2.089430894308943,41,0.00021973192704900023
677,2.089430894308943,42,0.00021973192704900023
677,2.089430894308943,43,0.0
677,2.089430894308943,44,0.00021973192704900023
677,2.089430894308943,45,0.0
677,2.089430894308943,46,0.0
677,2.089430894308943,47,0.0
677,2.089430894308943,48,0.00021973192704900023
677,2.089430894308943,49,0.0
677,2.089430894308943,50,0.00021973192704900023
677,2.089430894308943,51,0.0
677,2.089430894308943,52,0.0
677,2.089430894308943,53,0.0
677,2.089430894308943,54,0.0
677,2.089430894308943,55,0.0
677,2.089430894308943,56,0.0
677,2.089430894308943,57,0.0
677,2.089430894308943,58,0.0
677,2.089430894308943,59,0.00021973192704900023
677,2.089430894308943,60,0.00021973192704900023
678,2.089870358163041,0,0.47220391122830147
678,2.089870358163041,1,0.1786420566908372
678,2.089870358163041,2,0.0958031201933641
678,2.089870358163041,3,0.06438145462535706
678,2.089870358163041,4,0.045704240826192045
678,2.089870358163041,5,0.03142166556800703
678,2.089870358163041,6,0.026148099318831025
678,2.089870358163041,7,0.01999560536145902
678,2.089870358163041,8,0.01120632827949901
678,2.089870358163041,9,0.00966820479015601
678,2.089870358163041,10,0.008349813227862008
678,2.089870358163041,11,0.0063722258844210065
678,2.089870358163041,12,0.004394638540980004
678,2.089870358163041,13,0.003955174686882004
678,2.089870358163041,14,0.0032959789057350032
678,2.089870358163041,15,0.0026367831245880024
678,2.089870358163041,16,0.0030762469786860033
678,2.089870358163041,17,0.0017578554163920018
678,2.089870358163041,18,0.001098659635245001
678,2.089870358163041,19,0.0013183915622940012
678,2.089870358163041,20,0.0006591957811470006
678,2.089870358163041,21,0.0013183915622940012
678,2.089870358163041,22,0.0008789277081960009
678,2.089870358163041,23,0.0008789277081960009
678,2.089870358163041,24,0.0013183915622940012
678,2.089870358163041,25,0.0
678,2.089870358163041,26,0.0006591957811470006
678,2.089870358163041,27,0.00043946385409800046
678,2.089870358163041,28,0.00021973192704900023
678,2.089870358163041,29,0.0
678,2.089870358163041,30,0.00021973192704900023
678,2.089870358163041,31,0.0
678,2.089870358163041,32,0.0
678,2.089870358163041,33,0.0
678,2.089870358163041,34,0.00021973192704900023
678,2.089870358163041,35,0.0
678,2.089870358163041,36,0.0
678,2.089870358163041,37,0.0
678,2.089870358163041,38,0.0
678,2.089870358163041,39,0.00021973192704900023
678,2.089870358163041,40,0.0
678,2.089870358163041,41,0.00021973192704900023
678,2.089870358163041,42,0.00021973192704900023
678,2.089870358163041,43,0.0
678,2.089870358163041,44,0.00021973192704900023
678,2.089870358163041,45,0.0
678,2.089870358163041,46,0.0
678,2.089870358163041,47,0.0
678,2.089870358163041,48,0.00021973192704900023
678,2.089870358163041,49,0.0
678,2.089870358163041,50,0.0
678,2.089870358163041,51,0.00021973192704900023
678,2.089870358163041,52,0.0
678,2.089870358163041,53,0.0
678,2.089870358163041,54,0.0
678,2.089870358163041,55,0.0
678,2.089870358163041,56,0.0
678,2.089870358163041,57,0.0
678,2.089870358163041,58,0.0
678,2.089870358163041,59,0.00021973192704900023
678,2.089870358163041,60,0.00021973192704900023
679,2.09009009009009,0,0.47220391122830147
679,2.09009009009009,1,0.1786420566908372
679,2.09009009009009,2,0.0958031201933641
679,2.09009009009009,3,0.06438145462535706
679,2.09009009009009,4,0.045704240826192045
679,2.09009009009009,5,0.03142166556800703
679,2.09009009009009,6,0.026148099318831025
679,2.09009009009009,7,0.01999560536145902
679,2.09009009009009,8,0.01120632827949901
679,2.09009009009009,9,0.00966820479015601
679,2.09009009009009,10,0.008349813227862008
679,2.09009009009009,11,0.0063722258844210065
679,2.09009009009009,12,0.004394638540980004
679,2.09009009009009,13,0.003955174686882004
679,2.09009009009009,14,0.0032959789057350032
679,2.09009009009009,15,0.0026367831245880024
679,2.09009009009009,16,0.0030762469786860033
679,2.09009009009009,17,0.0017578554163920018
679,2.09009009009009,18,0.001098659635245001
679,2.09009009009009,19,0.0013183915622940012
679,2.09009009009009,20,0.0006591957811470006
679,2.09009009009009,21,0.0013183915622940012
679,2.09009009009009,22,0.0008789277081960009
